game_id,year_id,comp_id,phase_id,part_id,team_id,opp_team_id,opp_comp_id,opp_phase_id,team_game_num_season,home_away_neutral,win,loss,tie,pts,opp_pts,mp,fg,fga,fg3,fg3a,ft,fta,orb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg3,opp_fg3a,opp_ft,opp_fta,opp_orb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,last_modified
201412260DET,2015,NBA,REG,NULL,DET,IND,NBA,REG,29,h,1,0,0,119,109,240,47,86,10,26,15,29,12,42,25,11,6,9,22,42,83,9,20,16,22,11,44,25,3,4,18,22,"2022-08-03 08:56:59"
201412260DET,2015,NBA,REG,NULL,IND,DET,NBA,REG,30,a,0,1,0,109,119,240,42,83,9,20,16,22,11,44,25,3,4,18,22,47,86,10,26,15,29,12,42,25,11,6,9,22,"2022-08-03 08:56:59"
201412260MEM,2015,NBA,REG,NULL,HOU,MEM,NBA,REG,28,a,1,0,0,117,111,265,41,91,14,34,21,28,13,54,25,2,7,14,23,43,104,7,24,18,23,15,44,31,8,4,6,23,"2022-08-03 08:56:59"
201412260MEM,2015,NBA,REG,NULL,MEM,HOU,NBA,REG,29,h,0,1,0,111,117,265,43,104,7,24,18,23,15,44,31,8,4,6,23,41,91,14,34,21,28,13,54,25,2,7,14,23,"2022-08-03 08:56:59"
201412260NOP,2015,NBA,REG,NULL,NOH,SAS,NBA,REG,29,h,1,0,0,97,90,240,35,84,6,17,21,24,7,44,25,8,7,8,15,37,75,6,14,10,14,1,39,25,2,4,17,17,"2022-08-03 08:56:59"
201412260NOP,2015,NBA,REG,NULL,SAS,NOH,NBA,REG,31,a,0,1,0,90,97,240,37,75,6,14,10,14,1,39,25,2,4,17,17,35,84,6,17,21,24,7,44,25,8,7,8,15,"2022-08-03 08:56:59"
201412260OKC,2015,NBA,REG,NULL,CHA,OKC,NBA,REG,30,a,0,1,0,75,98,240,25,87,5,24,20,26,15,52,12,8,2,15,20,36,88,8,27,18,21,13,57,18,6,10,11,25,"2022-08-03 08:56:59"
201412260OKC,2015,NBA,REG,NULL,OKC,CHA,NBA,REG,31,h,1,0,0,98,75,240,36,88,8,27,18,21,13,57,18,6,10,11,25,25,87,5,24,20,26,15,52,12,8,2,15,20,"2022-08-03 08:56:59"
201412260ORL,2015,NBA,REG,NULL,CLE,ORL,NBA,REG,29,a,1,0,0,98,89,240,33,80,8,30,24,26,8,37,19,10,5,9,14,36,73,9,21,8,12,5,36,25,8,4,16,25,"2022-08-03 08:56:59"
201412260ORL,2015,NBA,REG,NULL,ORL,CLE,NBA,REG,32,h,0,1,0,89,98,240,36,73,9,21,8,12,5,36,25,8,4,16,25,33,80,8,30,24,26,8,37,19,10,5,9,14,"2022-08-03 08:56:59"
201412260POR,2015,NBA,REG,NULL,PHI,POR,NBA,REG,28,a,0,1,0,93,114,240,36,81,3,14,18,33,9,42,16,13,7,18,14,42,88,18,43,12,14,9,48,25,10,8,19,22,"2022-08-03 08:56:59"
201412260POR,2015,NBA,REG,NULL,POR,PHI,NBA,REG,31,h,1,0,0,114,93,240,42,88,18,43,12,14,9,48,25,10,8,19,22,36,81,3,14,18,33,9,42,16,13,7,18,14,"2022-08-03 08:56:59"
201412260SAC,2015,NBA,REG,NULL,PHO,SAC,NBA,REG,31,a,1,0,0,115,106,240,46,94,14,33,9,12,16,46,25,6,11,14,17,41,93,7,20,17,24,18,48,18,8,2,12,15,"2022-08-03 08:56:59"
201412260SAC,2015,NBA,REG,NULL,SAC,PHO,NBA,REG,29,h,0,1,0,106,115,240,41,93,7,20,17,24,18,48,18,8,2,12,15,46,94,14,33,9,12,16,46,25,6,11,14,17,"2022-08-03 08:56:59"
201412270BRK,2015,NBA,REG,NULL,IND,NJN,NBA,REG,31,a,1,0,0,110,85,240,44,86,9,18,13,18,7,45,33,11,5,10,25,28,77,7,25,22,27,5,35,15,2,4,15,20,"2022-08-03 08:56:59"
201412270BRK,2015,NBA,REG,NULL,NJN,IND,NBA,REG,29,h,0,1,0,85,110,240,28,77,7,25,22,27,5,35,15,2,4,15,20,44,86,9,18,13,18,7,45,33,11,5,10,25,"2022-08-03 08:56:59"
201412270CHI,2015,NBA,REG,NULL,CHI,NOH,NBA,REG,30,h,1,0,0,107,100,240,41,89,6,20,19,22,15,45,19,8,6,13,17,41,88,4,14,14,16,10,37,18,9,8,15,19,"2022-08-03 08:56:59"
201412270CHI,2015,NBA,REG,NULL,NOH,CHI,NBA,REG,30,a,0,1,0,100,107,240,41,88,4,14,14,16,10,37,18,9,8,15,19,41,89,6,20,19,22,15,45,19,8,6,13,17,"2022-08-03 08:56:59"
201412270CHO,2015,NBA,REG,NULL,CHA,ORL,NBA,REG,31,h,0,1,0,94,102,240,36,86,8,24,14,18,9,41,18,2,8,10,19,38,83,8,20,18,24,5,40,22,6,4,6,18,"2022-08-03 08:56:59"
201412270CHO,2015,NBA,REG,NULL,ORL,CHA,NBA,REG,33,a,1,0,0,102,94,240,38,83,8,20,18,24,5,40,22,6,4,6,18,36,86,8,24,14,18,9,41,18,2,8,10,19,"2022-08-03 08:56:59"
201412270GSW,2015,NBA,REG,NULL,GSW,MIN,NBA,REG,29,h,1,0,0,110,97,240,41,88,11,28,17,21,9,43,32,17,6,16,21,34,77,8,19,21,36,13,47,29,10,5,24,18,"2022-08-03 08:56:59"
201412270GSW,2015,NBA,REG,NULL,MIN,GSW,NBA,REG,29,a,0,1,0,97,110,240,34,77,8,19,21,36,13,47,29,10,5,24,18,41,88,11,28,17,21,9,43,32,17,6,16,21,"2022-08-03 08:56:59"
201412270LAC,2015,NBA,REG,NULL,LAC,TOR,NBA,REG,31,h,0,1,0,98,110,240,37,81,12,25,12,15,9,43,26,4,7,14,19,41,86,13,34,15,19,12,43,25,7,1,9,17,"2022-08-03 08:56:59"
201412270LAC,2015,NBA,REG,NULL,TOR,LAC,NBA,REG,30,a,1,0,0,110,98,240,41,86,13,34,15,19,12,43,25,7,1,9,17,37,81,12,25,12,15,9,43,26,4,7,14,19,"2022-08-03 08:56:59"
201412270MIA,2015,NBA,REG,NULL,MEM,MIA,NBA,REG,30,a,1,0,0,103,95,240,34,73,7,16,28,37,9,32,22,10,5,13,22,37,72,6,20,15,21,7,33,18,10,4,13,26,"2022-08-03 08:56:59"
201412270MIA,2015,NBA,REG,NULL,MIA,MEM,NBA,REG,31,h,0,1,0,95,103,240,37,72,6,20,15,21,7,33,18,10,4,13,26,34,73,7,16,28,37,9,32,22,10,5,13,22,"2022-08-03 08:56:59"
201412270MIL,2015,NBA,REG,NULL,ATL,MIL,NBA,REG,30,a,1,0,0,90,85,240,33,90,9,29,15,19,17,51,25,9,4,11,17,31,80,12,30,11,14,13,47,21,5,10,19,18,"2022-08-03 08:56:59"
201412270MIL,2015,NBA,REG,NULL,MIL,ATL,NBA,REG,31,h,0,1,0,85,90,240,31,80,12,30,11,14,13,47,21,5,10,19,18,33,90,9,29,15,19,17,51,25,9,4,11,17,"2022-08-03 08:56:59"
201412270SAC,2015,NBA,REG,NULL,NYK,SAC,NBA,REG,32,a,0,1,0,129,135,265,48,97,6,20,27,32,16,43,30,10,10,15,29,49,89,8,16,29,33,10,39,23,9,7,17,27,"2022-08-03 08:56:59"
201412270SAC,2015,NBA,REG,NULL,SAC,NYK,NBA,REG,30,h,1,0,0,135,129,265,49,89,8,16,29,33,10,39,23,9,7,17,27,48,97,6,20,27,32,16,43,30,10,10,15,29,"2022-08-03 08:56:59"
201412270UTA,2015,NBA,REG,NULL,PHI,UTA,NBA,REG,29,a,0,1,0,71,88,240,24,74,5,26,18,28,10,44,11,8,5,16,20,30,84,4,23,24,28,14,55,17,11,10,12,23,"2022-08-03 08:56:59"
201412270UTA,2015,NBA,REG,NULL,UTA,PHI,NBA,REG,30,h,1,0,0,88,71,240,30,84,4,23,24,28,14,55,17,11,10,12,23,24,74,5,26,18,28,10,44,11,8,5,16,20,"2022-08-03 08:56:59"
201412270WAS,2015,NBA,REG,NULL,BOS,WAS,NBA,REG,28,a,0,1,0,88,101,240,32,79,6,24,18,24,8,36,17,10,2,18,15,45,90,5,13,6,10,9,48,28,11,4,18,24,"2022-08-03 08:56:59"
201412270WAS,2015,NBA,REG,NULL,WAS,BOS,NBA,REG,29,h,1,0,0,101,88,240,45,90,5,13,6,10,9,48,28,11,4,18,24,32,79,6,24,18,24,8,36,17,10,2,18,15,"2022-08-03 08:56:59"
201412280CLE,2015,NBA,REG,NULL,CLE,DET,NBA,REG,30,h,0,1,0,80,103,240,31,82,5,29,13,17,10,46,25,4,5,17,15,41,91,17,31,4,9,14,47,21,12,6,10,21,"2022-08-03 08:56:59"
201412280CLE,2015,NBA,REG,NULL,DET,CLE,NBA,REG,30,a,1,0,0,103,80,240,41,91,17,31,4,9,14,47,21,12,6,10,21,31,82,5,29,13,17,10,46,25,4,5,17,15,"2022-08-03 08:56:59"
201412280DAL,2015,NBA,REG,NULL,DAL,OKC,NBA,REG,32,h,1,0,0,112,107,240,39,88,10,31,24,28,7,37,26,8,6,12,16,45,90,5,14,12,21,14,53,21,8,2,18,25,"2022-08-03 08:56:59"
201412280DAL,2015,NBA,REG,NULL,OKC,DAL,NBA,REG,32,a,0,1,0,107,112,240,45,90,5,14,12,21,14,53,21,8,2,18,25,39,88,10,31,24,28,7,37,26,8,6,12,16,"2022-08-03 08:56:59"
201412280DEN,2015,NBA,REG,NULL,DEN,TOR,NBA,REG,31,h,0,1,0,102,116,240,37,87,4,17,24,34,15,49,18,3,2,10,24,43,88,10,23,20,32,13,44,23,4,5,6,23,"2022-08-03 08:56:59"
201412280DEN,2015,NBA,REG,NULL,TOR,DEN,NBA,REG,31,a,1,0,0,116,102,240,43,88,10,23,20,32,13,44,23,4,5,6,23,37,87,4,17,24,34,15,49,18,3,2,10,24,"2022-08-03 08:56:59"
201412280LAL,2015,NBA,REG,NULL,LAL,PHO,NBA,REG,31,h,0,1,0,107,116,240,42,81,12,20,11,20,4,35,22,8,6,17,19,44,87,9,22,19,24,8,45,24,12,5,12,15,"2022-08-03 08:56:59"
201412280LAL,2015,NBA,REG,NULL,PHO,LAL,NBA,REG,32,a,1,0,0,116,107,240,44,87,9,22,19,24,8,45,24,12,5,12,15,42,81,12,20,11,20,4,35,22,8,6,17,19,"2022-08-03 08:56:59"
201412280POR,2015,NBA,REG,NULL,NYK,POR,NBA,REG,33,a,0,1,0,79,101,240,31,93,7,27,10,15,15,49,19,6,1,11,13,38,81,16,36,9,12,7,48,25,8,7,11,15,"2022-08-03 08:56:59"
201412280POR,2015,NBA,REG,NULL,POR,NYK,NBA,REG,32,h,1,0,0,101,79,240,38,81,16,36,9,12,7,48,25,8,7,11,15,31,93,7,27,10,15,15,49,19,6,1,11,13,"2022-08-03 08:56:59"
201412280SAS,2015,NBA,REG,NULL,HOU,SAS,NBA,REG,29,a,0,1,0,106,110,240,38,77,12,33,18,31,12,42,20,15,1,24,24,39,83,11,30,21,24,11,38,22,12,6,19,28,"2022-08-03 08:56:59"
201412280SAS,2015,NBA,REG,NULL,SAS,HOU,NBA,REG,32,h,1,0,0,110,106,240,39,83,11,30,21,24,11,38,22,12,6,19,28,38,77,12,33,18,31,12,42,20,15,1,24,24,"2022-08-03 08:56:59"
201412290BRK,2015,NBA,REG,NULL,NJN,SAC,NBA,REG,30,h,1,0,0,107,99,240,36,80,8,21,27,39,14,40,20,12,3,9,18,37,76,9,20,16,20,11,44,22,5,3,21,26,"2022-08-03 08:56:59"
201412290BRK,2015,NBA,REG,NULL,SAC,NJN,NBA,REG,31,a,0,1,0,99,107,240,37,76,9,20,16,20,11,44,22,5,3,21,26,36,80,8,21,27,39,14,40,20,12,3,9,18,"2022-08-03 08:56:59"
201412290CHO,2015,NBA,REG,NULL,CHA,MIL,NBA,REG,32,h,0,1,0,94,104,265,33,90,7,25,21,26,9,48,20,13,9,17,20,40,85,6,21,18,21,2,42,21,8,10,19,25,"2022-08-03 08:56:59"
201412290CHO,2015,NBA,REG,NULL,MIL,CHA,NBA,REG,32,a,1,0,0,104,94,265,40,85,6,21,18,21,2,42,21,8,10,19,25,33,90,7,25,21,26,9,48,20,13,9,17,20,"2022-08-03 08:56:59"
201412290HOU,2015,NBA,REG,NULL,HOU,WAS,NBA,REG,30,h,0,1,0,103,104,240,40,86,9,29,14,23,12,38,19,11,1,18,20,35,73,8,18,26,28,6,35,21,11,4,18,21,"2022-08-03 08:56:59"
201412290HOU,2015,NBA,REG,NULL,WAS,HOU,NBA,REG,30,a,1,0,0,104,103,240,35,73,8,18,26,28,6,35,21,11,4,18,21,40,86,9,29,14,23,12,38,19,11,1,18,20,"2022-08-03 08:56:59"
201412290IND,2015,NBA,REG,NULL,CHI,IND,NBA,REG,31,a,1,0,0,92,90,240,29,84,5,13,29,33,14,46,17,8,7,10,16,36,83,5,13,13,21,7,44,18,5,8,13,25,"2022-08-03 08:56:59"
201412290IND,2015,NBA,REG,NULL,IND,CHI,NBA,REG,32,h,0,1,0,90,92,240,36,83,5,13,13,21,7,44,18,5,8,13,25,29,84,5,13,29,33,14,46,17,8,7,10,16,"2022-08-03 08:56:59"
201412290LAC,2015,NBA,REG,NULL,LAC,UTA,NBA,REG,32,h,1,0,0,101,97,240,37,81,10,23,17,22,7,41,24,7,12,14,16,38,92,8,19,13,22,18,52,26,7,3,13,22,"2022-08-03 08:56:59"
201412290LAC,2015,NBA,REG,NULL,UTA,LAC,NBA,REG,31,a,0,1,0,97,101,240,38,92,8,19,13,22,18,52,26,7,3,13,22,37,81,10,23,17,22,7,41,24,7,12,14,16,"2022-08-03 08:56:59"
201412290MIA,2015,NBA,REG,NULL,MIA,ORL,NBA,REG,32,h,0,1,0,101,102,240,33,63,7,14,28,40,6,36,18,9,3,14,15,41,77,11,25,9,13,8,34,21,9,2,14,25,"2022-08-03 08:56:59"
201412290MIA,2015,NBA,REG,NULL,ORL,MIA,NBA,REG,34,a,1,0,0,102,101,240,41,77,11,25,9,13,8,34,21,9,2,14,25,33,63,7,14,28,40,6,36,18,9,3,14,15,"2022-08-03 08:56:59"
201412300ATL,2015,NBA,REG,NULL,ATL,CLE,NBA,REG,31,h,1,0,0,109,101,240,40,79,10,29,19,26,7,44,23,13,5,15,19,37,84,13,31,14,21,11,42,23,10,2,18,24,"2022-08-03 08:56:59"
201412300ATL,2015,NBA,REG,NULL,CLE,ATL,NBA,REG,31,a,0,1,0,101,109,240,37,84,13,31,14,21,11,42,23,10,2,18,24,40,79,10,29,19,26,7,44,23,13,5,15,19,"2022-08-03 08:56:59"
201412300CHI,2015,NBA,REG,NULL,CHI,NJN,NBA,REG,32,h,0,1,0,82,96,240,33,86,8,25,8,15,13,48,22,5,11,12,18,36,83,6,14,18,21,10,46,21,9,5,10,17,"2022-08-03 08:56:59"
201412300CHI,2015,NBA,REG,NULL,NJN,CHI,NBA,REG,31,a,1,0,0,96,82,240,36,83,6,14,18,21,10,46,21,9,5,10,17,33,86,8,25,8,15,13,48,22,5,11,12,18,"2022-08-03 08:56:59"
201412300DAL,2015,NBA,REG,NULL,DAL,WAS,NBA,REG,33,h,1,0,0,114,87,240,43,82,8,15,20,29,3,34,21,11,5,7,22,33,74,4,12,17,27,10,48,22,5,3,22,26,"2022-08-03 08:56:59"
201412300DAL,2015,NBA,REG,NULL,WAS,DAL,NBA,REG,31,a,0,1,0,87,114,240,33,74,4,12,17,27,10,48,22,5,3,22,26,43,82,8,15,20,29,3,34,21,11,5,7,22,"2022-08-03 08:56:59"
201412300DEN,2015,NBA,REG,NULL,DEN,LAL,NBA,REG,32,h,0,1,0,103,111,240,39,87,8,26,17,27,11,39,25,13,7,11,24,40,76,14,25,17,26,4,42,31,6,4,18,20,"2022-08-03 08:56:59"
201412300DEN,2015,NBA,REG,NULL,LAL,DEN,NBA,REG,32,a,1,0,0,111,103,240,40,76,14,25,17,26,4,42,31,6,4,18,20,39,87,8,26,17,27,11,39,25,13,7,11,24,"2022-08-03 08:56:59"
201412300GSW,2015,NBA,REG,NULL,GSW,PHI,NBA,REG,30,h,1,0,0,126,86,240,46,82,12,28,22,27,8,42,38,19,11,14,20,33,86,6,20,14,23,18,48,16,11,2,27,16,"2022-08-03 08:56:59"
201412300GSW,2015,NBA,REG,NULL,PHI,GSW,NBA,REG,30,a,0,1,0,86,126,240,33,86,6,20,14,23,18,48,16,11,2,27,16,46,82,12,28,22,27,8,42,38,19,11,14,20,"2022-08-03 08:56:59"
201412300MEM,2015,NBA,REG,NULL,MEM,SAS,NBA,REG,31,h,1,0,0,95,87,240,35,72,7,15,18,22,7,39,25,10,5,20,18,35,78,5,22,12,17,10,37,17,9,4,16,18,"2022-08-03 08:56:59"
201412300MEM,2015,NBA,REG,NULL,SAS,MEM,NBA,REG,33,a,0,1,0,87,95,240,35,78,5,22,12,17,10,37,17,9,4,16,18,35,72,7,15,18,22,7,39,25,10,5,20,18,"2022-08-03 08:56:59"
201412300NOP,2015,NBA,REG,NULL,NOH,PHO,NBA,REG,31,h,1,0,0,110,106,240,42,81,8,18,18,29,13,49,19,4,2,10,18,41,86,9,21,15,19,11,38,17,7,6,6,21,"2022-08-03 08:56:59"
201412300NOP,2015,NBA,REG,NULL,PHO,NOH,NBA,REG,33,a,0,1,0,106,110,240,41,86,9,21,15,19,11,38,17,7,6,6,21,42,81,8,18,18,29,13,49,19,4,2,10,18,"2022-08-03 08:56:59"
201412300ORL,2015,NBA,REG,NULL,DET,ORL,NBA,REG,31,a,1,0,0,109,86,240,40,86,14,33,15,29,16,54,22,9,9,11,14,38,85,4,20,6,10,7,42,19,7,3,15,21,"2022-08-03 08:56:59"
201412300ORL,2015,NBA,REG,NULL,ORL,DET,NBA,REG,35,h,0,1,0,86,109,240,38,85,4,20,6,10,7,42,19,7,3,15,21,40,86,14,33,15,29,16,54,22,9,9,11,14,"2022-08-03 08:56:59"
201412300POR,2015,NBA,REG,NULL,POR,TOR,NBA,REG,33,h,1,0,0,102,97,265,38,95,12,36,14,18,15,51,21,5,8,14,17,40,99,4,22,13,15,13,49,14,10,2,10,21,"2022-08-03 08:56:59"
201412300POR,2015,NBA,REG,NULL,TOR,POR,NBA,REG,32,a,0,1,0,97,102,265,40,99,4,22,13,15,13,49,14,10,2,10,21,38,95,12,36,14,18,15,51,21,5,8,14,17,"2022-08-03 08:56:59"
201412300UTA,2015,NBA,REG,NULL,MIN,UTA,NBA,REG,30,a,0,1,0,94,100,240,38,82,8,17,10,14,8,34,26,7,4,10,23,38,79,7,19,17,22,11,43,16,5,3,13,19,"2022-08-03 08:56:59"
201412300UTA,2015,NBA,REG,NULL,UTA,MIN,NBA,REG,32,h,1,0,0,100,94,240,38,79,7,19,17,22,11,43,16,5,3,13,19,38,82,8,17,10,14,8,34,26,7,4,10,23,"2022-08-03 08:56:59"
201412310BOS,2015,NBA,REG,NULL,BOS,SAC,NBA,REG,29,h,1,0,0,106,84,240,44,94,5,21,13,15,9,49,32,9,7,11,23,32,87,2,15,18,28,11,46,12,9,5,16,17,"2022-08-03 08:56:59"
201412310BOS,2015,NBA,REG,NULL,SAC,BOS,NBA,REG,32,a,0,1,0,84,106,240,32,87,2,15,18,28,11,46,12,9,5,16,17,44,94,5,21,13,15,9,49,32,9,7,11,23,"2022-08-03 08:56:59"
201412310CLE,2015,NBA,REG,NULL,CLE,MIL,NBA,REG,32,h,0,1,0,80,96,240,29,85,8,31,14,16,13,49,19,5,5,12,16,40,90,11,25,5,10,13,54,25,10,6,10,18,"2022-08-03 08:56:59"
201412310CLE,2015,NBA,REG,NULL,MIL,CLE,NBA,REG,33,a,1,0,0,96,80,240,40,90,11,25,5,10,13,54,25,10,6,10,18,29,85,8,31,14,16,13,49,19,5,5,12,16,"2022-08-03 08:56:59"
201412310HOU,2015,NBA,REG,NULL,CHA,HOU,NBA,REG,33,a,0,1,0,83,102,240,29,76,3,18,22,26,7,41,15,6,9,16,17,38,88,17,43,9,14,10,41,22,10,7,14,25,"2022-08-03 08:56:59"
201412310HOU,2015,NBA,REG,NULL,HOU,CHA,NBA,REG,31,h,1,0,0,102,83,240,38,88,17,43,9,14,10,41,22,10,7,14,25,29,76,3,18,22,26,7,41,15,6,9,16,17,"2022-08-03 08:56:59"
201412310IND,2015,NBA,REG,NULL,IND,MIA,NBA,REG,33,h,1,0,0,106,95,240,35,79,10,18,26,30,11,39,23,4,4,10,18,38,77,5,16,14,18,8,36,20,5,8,11,24,"2022-08-03 08:56:59"
201412310IND,2015,NBA,REG,NULL,MIA,IND,NBA,REG,33,a,0,1,0,95,106,240,38,77,5,16,14,18,8,36,20,5,8,11,24,35,79,10,18,26,30,11,39,23,4,4,10,18,"2022-08-03 08:56:59"
201412310LAC,2015,NBA,REG,NULL,LAC,NYK,NBA,REG,33,h,1,0,0,99,78,240,36,82,15,34,12,20,5,50,28,6,3,10,13,32,84,4,17,10,15,7,40,24,6,2,7,19,"2022-08-03 08:56:59"
201412310LAC,2015,NBA,REG,NULL,NYK,LAC,NBA,REG,34,a,0,1,0,78,99,240,32,84,4,17,10,15,7,40,24,6,2,7,19,36,82,15,34,12,20,5,50,28,6,3,10,13,"2022-08-03 08:56:59"
201412310OKC,2015,NBA,REG,NULL,OKC,PHO,NBA,REG,33,h,1,0,0,137,134,265,41,99,11,35,44,49,19,50,22,6,4,12,27,46,90,13,27,29,35,7,39,17,7,3,13,35,"2022-08-03 08:56:59"
201412310OKC,2015,NBA,REG,NULL,PHO,OKC,NBA,REG,34,a,0,1,0,134,137,265,46,90,13,27,29,35,7,39,17,7,3,13,35,41,99,11,35,44,49,19,50,22,6,4,12,27,"2022-08-03 08:56:59"
201412310SAS,2015,NBA,REG,NULL,NOH,SAS,NBA,REG,32,a,0,1,0,93,95,265,34,89,8,28,17,20,11,52,15,8,1,13,20,39,89,6,24,11,18,8,48,24,5,7,14,19,"2022-08-03 08:56:59"
201412310SAS,2015,NBA,REG,NULL,SAS,NOH,NBA,REG,34,h,1,0,0,95,93,265,39,89,6,24,11,18,8,48,24,5,7,14,19,34,89,8,28,17,20,11,52,15,8,1,13,20,"2022-08-03 08:56:59"
201501010CHI,2015,NBA,REG,NULL,CHI,DEN,NBA,REG,33,h,1,0,0,106,101,240,38,91,8,15,22,25,13,46,22,7,18,7,19,37,92,5,14,22,27,17,57,19,4,7,12,27,"2022-08-03 08:56:59"
201501010CHI,2015,NBA,REG,NULL,DEN,CHI,NBA,REG,33,a,0,1,0,101,106,240,37,92,5,14,22,27,17,57,19,4,7,12,27,38,91,8,15,22,25,13,46,22,7,18,7,19,"2022-08-03 08:56:59"
201501010MIN,2015,NBA,REG,NULL,MIN,SAC,NBA,REG,31,h,0,1,0,107,110,240,42,91,7,24,16,22,15,38,22,12,6,14,24,40,74,5,12,25,29,10,42,23,7,7,20,26,"2022-08-03 08:56:59"
201501010MIN,2015,NBA,REG,NULL,SAC,MIN,NBA,REG,33,a,1,0,0,110,107,240,40,74,5,12,25,29,10,42,23,7,7,20,26,42,91,7,24,16,22,15,38,22,12,6,14,24,"2022-08-03 08:56:59"
201501020BOS,2015,NBA,REG,NULL,BOS,DAL,NBA,REG,30,h,0,1,0,101,119,240,38,89,12,34,13,19,9,38,22,6,2,12,21,45,96,13,27,16,17,16,52,24,8,1,11,21,"2022-08-03 08:56:59"
201501020BOS,2015,NBA,REG,NULL,DAL,BOS,NBA,REG,34,a,1,0,0,119,101,240,45,96,13,27,16,17,16,52,24,8,1,11,21,38,89,12,34,13,19,9,38,22,6,2,12,21,"2022-08-03 08:56:59"
201501020CHO,2015,NBA,REG,NULL,CHA,CLE,NBA,REG,34,h,0,1,0,87,91,240,32,87,6,28,17,26,15,50,20,5,6,14,24,33,87,4,15,21,30,13,46,16,8,5,7,23,"2022-08-03 08:56:59"
201501020CHO,2015,NBA,REG,NULL,CLE,CHA,NBA,REG,33,a,1,0,0,91,87,240,33,87,4,15,21,30,13,46,16,8,5,7,23,32,87,6,28,17,26,15,50,20,5,6,14,24,"2022-08-03 08:56:59"
201501020GSW,2015,NBA,REG,NULL,GSW,TOR,NBA,REG,31,h,1,0,0,126,105,240,49,92,12,28,16,20,14,45,35,8,8,9,18,40,86,10,25,15,20,11,37,23,7,1,15,16,"2022-08-03 08:56:59"
201501020GSW,2015,NBA,REG,NULL,TOR,GSW,NBA,REG,33,a,0,1,0,105,126,240,40,86,10,25,15,20,11,37,23,7,1,15,16,49,92,12,28,16,20,14,45,35,8,8,9,18,"2022-08-03 08:56:59"
201501020LAL,2015,NBA,REG,NULL,LAL,MEM,NBA,REG,33,h,0,1,0,106,109,240,43,81,6,19,14,19,5,38,24,10,8,13,28,41,84,6,14,21,31,13,46,27,7,4,12,15,"2022-08-03 08:56:59"
201501020LAL,2015,NBA,REG,NULL,MEM,LAL,NBA,REG,32,a,1,0,0,109,106,240,41,84,6,14,21,31,13,46,27,7,4,12,15,43,81,6,19,14,19,5,38,24,10,8,13,28,"2022-08-03 08:56:59"
201501020MIL,2015,NBA,REG,NULL,IND,MIL,NBA,REG,34,a,1,0,0,94,91,240,35,81,8,20,16,20,10,45,24,7,3,15,12,38,89,7,24,8,10,10,43,28,10,7,12,18,"2022-08-03 08:56:59"
201501020MIL,2015,NBA,REG,NULL,MIL,IND,NBA,REG,34,h,0,1,0,91,94,240,38,89,7,24,8,10,10,43,28,10,7,12,18,35,81,8,20,16,20,10,45,24,7,3,15,12,"2022-08-03 08:56:59"
201501020NOP,2015,NBA,REG,NULL,HOU,NOH,NBA,REG,32,a,0,1,0,83,111,240,35,88,6,29,7,11,13,38,22,13,3,19,22,44,83,7,15,16,20,12,49,24,12,8,18,13,"2022-08-03 08:56:59"
201501020NOP,2015,NBA,REG,NULL,NOH,HOU,NBA,REG,33,h,1,0,0,111,83,240,44,83,7,15,16,20,12,49,24,12,8,18,13,35,88,6,29,7,11,13,38,22,13,3,19,22,"2022-08-03 08:56:59"
201501020NYK,2015,NBA,REG,NULL,DET,NYK,NBA,REG,32,a,1,0,0,97,81,240,38,76,13,33,8,14,9,49,24,10,3,16,16,32,91,10,24,7,14,17,47,18,13,4,11,15,"2022-08-03 08:56:59"
201501020NYK,2015,NBA,REG,NULL,NYK,DET,NBA,REG,35,h,0,1,0,81,97,240,32,91,10,24,7,14,17,47,18,13,4,11,15,38,76,13,33,8,14,9,49,24,10,3,16,16,"2022-08-03 08:56:59"
201501020OKC,2015,NBA,REG,NULL,OKC,WAS,NBA,REG,34,h,1,0,0,109,102,240,44,83,8,19,13,19,6,38,21,8,4,10,20,39,84,11,21,13,15,8,39,27,3,1,15,19,"2022-08-03 08:56:59"
201501020OKC,2015,NBA,REG,NULL,WAS,OKC,NBA,REG,32,a,0,1,0,102,109,240,39,84,11,21,13,15,8,39,27,3,1,15,19,44,83,8,19,13,19,6,38,21,8,4,10,20,"2022-08-03 08:56:59"
201501020ORL,2015,NBA,REG,NULL,NJN,ORL,NBA,REG,32,a,1,0,0,100,98,240,41,72,7,20,11,18,4,45,26,7,5,22,16,37,88,11,22,13,20,8,37,22,13,3,11,18,"2022-08-03 08:56:59"
201501020ORL,2015,NBA,REG,NULL,ORL,NJN,NBA,REG,36,h,0,1,0,98,100,240,37,88,11,22,13,20,8,37,22,13,3,11,18,41,72,7,20,11,18,4,45,26,7,5,22,16,"2022-08-03 08:56:59"
201501020PHO,2015,NBA,REG,NULL,PHI,PHO,NBA,REG,31,a,0,1,0,96,112,240,37,87,7,26,15,25,16,41,20,12,7,16,15,42,84,14,32,14,16,13,48,24,9,12,19,24,"2022-08-03 08:56:59"
201501020PHO,2015,NBA,REG,NULL,PHO,PHI,NBA,REG,35,h,1,0,0,112,96,240,42,84,14,32,14,16,13,48,24,9,12,19,24,37,87,7,26,15,25,16,41,20,12,7,16,15,"2022-08-03 08:56:59"
